,path,name,continent,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,religions,economicblocs,linguisticblocs,militarydefenseblocs,politicalregionalblocs
12,/Event/514167933/514538412/514813043,514813043,AS,PK-UAE,,2016-09-23T15:50:00,2016-09-24T03:08:00,,514167933,eng,,geo.tv,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
13,/Event/514167933/514538412/514841639,514841639,AS,PK,C20,2016-09-23T15:50:00,2016-09-24T04:44:00,C5,514167933,eng,,pakobserver.net,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
14,/Event/514167933/514538412/514863972,514863972,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T05:59:00,C17,514167933,eng,Center-left,zeenews.india.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
15,/Event/514167933/514538412/514864283,514864283,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T06:00:00,C17,514167933,eng,,rediff.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
16,/Event/514167933/514538412/514864283/514928554,514928554,,,,2016-09-24T06:00:00,2016-09-24T09:04:00,,514167933,eng,,indiatimes.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
17,/Event/514167933/514538412/514865447,514865447,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T06:03:00,C17,514167933,eng,,deccanherald.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
18,/Event/514167933/514538412/514880669,514880669,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T06:31:00,C17,514167933,eng,,financialexpress.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
19,/Event/514167933/514538412/514884263,514884263,,,,2016-09-23T15:50:00,2016-09-24T06:44:00,,514167933,eng,,asianage.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
20,/Event/514167933/514538412/514890226,514890226,,USA,C4,2016-09-23T15:50:00,2016-09-24T07:02:00,C2,514167933,eng,,ibtimes.co.in,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Christian,NAFTA,Eng,NATO,
21,/Event/514167933/514538412/514912474,514912474,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T08:13:00,C17,514167933,eng,,oneindia.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
22,/Event/514167933/514538412/514939156,514939156,,,,2016-09-23T15:50:00,2016-09-24T09:35:00,,514167933,eng,,in.news.yahoo.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
23,/Event/514167933/514538412/514939156/515976946,515976946,AS,IN,C18,2016-09-24T09:35:00,2016-09-26T13:04:00,C17,514167933,eng,,deccanherald.com,,,,,,,,,,,,,,,,,,,,Hindu,,,,
24,/Event/514167933/514538412/514942230,514942230,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T09:45:00,C17,514167933,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
25,/Event/514167933/514538412/514942230/515797782,515797782,,,,2016-09-24T09:45:00,2016-09-26T07:14:00,,514167933,eng,,yahind.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
26,/Event/514167933/514538412/514956818,514956818,AS,PK,C20,2016-09-23T15:50:00,2016-09-24T10:29:00,C5,514167933,eng,Center-right,thenews.com.pk,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
27,/Event/514167933/514538412/514973067,514973067,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T11:19:00,C17,514167933,eng,Center-left,indianexpress.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
28,/Event/514167933/514538412/514976929,514976929,AS,PK-UAE,,2016-09-23T15:50:00,2016-09-24T11:29:00,,514167933,eng,,geo.tv,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
29,/Event/514167933/514538412/514990437,514990437,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T12:10:00,C17,514167933,eng,,thehindu.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
30,/Event/514167933/514538412/514992438,514992438,AS,PK,C20,2016-09-23T15:50:00,2016-09-24T12:16:00,C5,514167933,eng,,pakobserver.net,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
31,/Event/514167933/514538412/514999506,514999506,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T12:36:00,C17,514167933,eng,Center-left,indianexpress.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
32,/Event/514167933/514538412/514999953,514999953,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T12:37:00,C17,514167933,eng,,financialexpress.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
33,/Event/514167933/514538412/515002140,515002140,,,,2016-09-23T15:50:00,2016-09-24T12:44:00,,514167933,eng,,indiatimes.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
34,/Event/514167933/514538412/515020721,515020721,AS,AE,C19,2016-09-23T15:50:00,2016-09-24T13:38:00,C9,514167933,eng,,thenational.ae,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,Ara,,AL
35,/Event/514167933/514538412/515020723,515020723,AS,AE,C19,2016-09-23T15:50:00,2016-09-24T13:38:00,C9,514167933,eng,,thenational.ae,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,Ara,,AL
36,/Event/514167933/514538412/515020927,515020927,AS,PK,C20,2016-09-23T15:50:00,2016-09-24T13:38:00,C5,514167933,eng,Center-right,thenews.com.pk,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
37,/Event/514167933/514538412/515036953,515036953,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T14:26:00,C17,514167933,eng,,firstpost.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
38,/Event/514167933/514538412/515037486,515037486,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T14:28:00,C17,514167933,eng,,firstpost.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
39,/Event/514167933/514538412/515037486/515369879,515369879,AS,IN,C18,2016-09-24T14:28:00,2016-09-25T09:34:00,C17,514167933,eng,,economictimes.indiatimes.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
40,/Event/514167933/514538412/515037486/515370114,515370114,AS,IN,C18,2016-09-24T14:28:00,2016-09-25T09:34:00,C17,514167933,eng,,business-standard.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
41,/Event/514167933/514538412/515041706,515041706,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T14:39:00,C17,514167933,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
42,/Event/514167933/514538412/515041706/515383540,515383540,,,,2016-09-24T14:39:00,2016-09-25T10:18:00,,514167933,eng,,in.news.yahoo.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
43,/Event/514167933/514538412/515048760,515048760,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T14:56:00,C17,514167933,eng,Center-left,indianexpress.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
44,/Event/514167933/514538412/515050941,515050941,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T15:03:00,C17,514167933,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
45,/Event/514167933/514538412/515052067,515052067,,,,2016-09-23T15:50:00,2016-09-24T15:05:00,,514167933,eng,,canindia.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
46,/Event/514167933/514538412/515055491,515055491,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T15:15:00,C17,514167933,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
47,/Event/514167933/514538412/515056874,515056874,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T15:19:00,C17,514167933,eng,,firstpost.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
48,/Event/514167933/514538412/515069225,515069225,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T15:53:00,C17,514167933,eng,Center-left,indianexpress.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
49,/Event/514167933/514538412/515073909,515073909,,,,2016-09-23T15:50:00,2016-09-24T16:04:00,,514167933,eng,,guardian.ng,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
50,/Event/514167933/514538412/515075232,515075232,,,,2016-09-23T15:50:00,2016-09-24T16:08:00,,514167933,eng,,opednews.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
51,/Event/514167933/514538412/515075879,515075879,,,,2016-09-23T15:50:00,2016-09-24T16:10:00,,514167933,eng,,dnaindia.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
52,/Event/514167933/514538412/515081589,515081589,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T16:26:00,C17,514167933,eng,,rediff.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
53,/Event/514167933/514538412/515087173,515087173,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T16:41:00,C17,514167933,eng,,deccanherald.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
54,/Event/514167933/514538412/515090822,515090822,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T16:52:00,C17,514167933,eng,,newindianexpress.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
55,/Event/514167933/514538412/515099462,515099462,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T17:12:00,C17,514167933,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
56,/Event/514167933/514538412/515101784,515101784,AS,AE,C19,2016-09-23T15:50:00,2016-09-24T17:18:00,C9,514167933,eng,,gulfnews.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,Ara,,AL
57,/Event/514167933/514538412/515105535,515105535,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T17:30:00,C17,514167933,eng,,oneindia.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
58,/Event/514167933/514538412/515106232,515106232,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T17:32:00,C17,514167933,eng,Pro-business,thehindubusinessline.com,https:en.wikipedia.orgwikiBusiness_Line,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
59,/Event/514167933/514538412/515107606,515107606,,,,2016-09-23T15:50:00,2016-09-24T17:36:00,,514167933,eng,,dnaindia.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
60,/Event/514167933/514538412/515111047,515111047,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T17:48:00,C17,514167933,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
61,/Event/514167933/514538412/515115245,515115245,,,,2016-09-23T15:50:00,2016-09-24T18:01:00,,514167933,eng,,canindia.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
62,/Event/514167933/514538412/515116320,515116320,,USA,C4,2016-09-23T15:50:00,2016-09-24T18:05:00,C2,514167933,eng,,atimes.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Christian,NAFTA,Eng,NATO,
63,/Event/514167933/514538412/515118001,515118001,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T18:10:00,C17,514167933,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
64,/Event/514167933/514538412/515121166,515121166,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T18:19:00,C17,514167933,eng,,newindianexpress.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
65,/Event/514167933/514538412/515125729,515125729,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T18:32:00,C17,514167933,eng,,business-standard.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
66,/Event/514167933/514538412/515126857,515126857,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T18:36:00,C17,514167933,eng,,business-standard.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
67,/Event/514167933/514538412/515135934,515135934,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T19:04:00,C17,514167933,eng,Center-left,indianexpress.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
68,/Event/514167933/514538412/515137787,515137787,EU,UK,C4,2016-09-23T15:50:00,2016-09-24T19:10:00,C2,514167933,eng,Center-left,dailymail.co.uk,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Christian,,Eng,NATO,
69,/Event/514167933/514538412/515141587,515141587,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T19:22:00,C17,514167933,eng,Center-left,indianexpress.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
70,/Event/514167933/514538412/515148774,515148774,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T19:46:00,C17,514167933,eng,,assamtribune.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
71,/Event/514167933/514538412/515151087,515151087,AS,QA,C19,2016-09-23T15:50:00,2016-09-24T19:54:00,C9,514167933,eng,pro-Qatari-government-center-right,gulf-times.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,Ara,,AL
72,/Event/514167933/514538412/515159391,515159391,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T20:16:00,C17,514167933,eng,,thehindu.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
73,/Event/514167933/514538412/515164064,515164064,AS,IN,C18,2016-09-23T15:50:00,2016-09-24T20:33:00,C17,514167933,eng,Center-left,indianexpress.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
74,/Event/514167933/514538412/515238014,515238014,AS,PK,C20,2016-09-23T15:50:00,2016-09-25T01:19:00,C5,514167933,eng,,pakobserver.net,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
75,/Event/514167933/514538412/515240432,515240432,AS,PK,C20,2016-09-23T15:50:00,2016-09-25T01:30:00,C5,514167933,eng,,dailytimes.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
76,/Event/514167933/514538412/515247328,515247328,AS,IN,C18,2016-09-23T15:50:00,2016-09-25T02:05:00,C17,514167933,eng,,financialexpress.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
77,/Event/514167933/514538412/515248418,515248418,AS,PK,C20,2016-09-23T15:50:00,2016-09-25T02:10:00,C5,514167933,eng,,nation.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
78,/Event/514167933/514538412/515251952,515251952,AS,IN,C18,2016-09-23T15:50:00,2016-09-25T02:28:00,C17,514167933,eng,,freepressjournal.in,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
79,/Event/514167933/514538412/515260683,515260683,AS,IN,C18,2016-09-23T15:50:00,2016-09-25T03:10:00,C17,514167933,eng,,news18.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
80,/Event/514167933/514538412/515267585,515267585,AS,PK,C20,2016-09-23T15:50:00,2016-09-25T03:38:00,C5,514167933,eng,,tribune.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Muslim,,,,
81,/Event/514167933/514538412/515270287,515270287,,,,2016-09-23T15:50:00,2016-09-25T03:49:00,,514167933,eng,,in.news.yahoo.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
82,/Event/514167933/514538412/515280813,515280813,AS,IN,C18,2016-09-23T15:50:00,2016-09-25T04:32:00,C17,514167933,eng,Center-left,indianexpress.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
83,/Event/514167933/514538412/515281032,515281032,AS,IN,C18,2016-09-23T15:50:00,2016-09-25T04:33:00,C17,514167933,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
84,/Event/514167933/514538412/515281038,515281038,AS,IN,C18,2016-09-23T15:50:00,2016-09-25T04:34:00,C17,514167933,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
85,/Event/514167933/514538412/515281038/515891854,515891854,AS,IN,C18,2016-09-25T04:34:00,2016-09-26T10:27:00,C17,514167933,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Hindu,,,,
