,path,name,con_name,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,continent,religions,linguisticblocs,politicalregionalblocs,economicblocs,militarydefenseblocs
90,/Event/7894910222/7898941686,7898941686,Pakistan,PK,C20,2023-12-19T19:33:15,2023-12-22T04:48:37,C5,7894910222,eng,,tribune.com.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
91,/Event/7894910222/7899006529,7899006529,Pakistan,PK,C20,2023-12-19T19:33:15,2023-12-22T05:53:12,C5,7894910222,eng,Center-right,thenews.com.pk,ChatGPT,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
92,/Event/7894910222/7899014945,7899014945,Pakistan,PK-UAE,,2023-12-19T19:33:15,2023-12-22T06:01:54,,7894910222,eng,,geo.tv,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
93,/Event/7894910222/7899031023,7899031023,Pakistan,PK,C20,2023-12-19T19:33:15,2023-12-22T06:16:37,C5,7894910222,eng,Center,dawn.com,ChatGPT,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
94,/Event/7894910222/7899034529,7899034529,Pakistan,PK,C20,2023-12-19T19:33:15,2023-12-22T06:18:40,C5,7894910222,eng,,khybernews.tv,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
95,/Event/7894910222/7899043759,7899043759,Pakistan,PK,C20,2023-12-19T19:33:15,2023-12-22T06:27:21,C5,7894910222,eng,,nation.com.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
96,/Event/7894910222/7899047045,7899047045,Pakistan,PK,C20,2023-12-19T19:33:15,2023-12-22T06:30:00,C5,7894910222,eng,,arynews.tv,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
97,/Event/7894910222/7899061864,7899061864,Pakistan,PK,C20,2023-12-19T19:33:15,2023-12-22T06:42:18,C5,7894910222,eng,,suchtv.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
98,/Event/7894910222/7899064955,7899064955,Pakistan,PK,C20,2023-12-19T19:33:15,2023-12-22T06:44:49,C5,7894910222,eng,,pakobserver.net,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
99,/Event/7894910222/7899066821,7899066821,Pakistan,,,2023-12-19T19:33:15,2023-12-22T06:47:00,,7894910222,eng,,radio.gov.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
100,/Event/7894910222/7899068779,7899068779,Pakistan,PK,C20,2023-12-19T19:33:15,2023-12-22T06:48:41,C5,7894910222,eng,,tribune.com.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
101,/Event/7894910222/7899135752,7899135752,Pakistan,,,2023-12-19T19:33:15,2023-12-22T07:41:24,,7894910222,eng,,app.com.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
102,/Event/7894910222/7899160139,7899160139,Pakistan,IN,C18,2023-12-19T19:33:15,2023-12-22T08:01:25,C17,7894910222,eng,,aninews.in,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Hindu,,,,
103,/Event/7894910222/7899213382,7899213382,Pakistan,,,2023-12-19T19:33:15,2023-12-22T08:36:54,,7894910222,eng,,theprint.in,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
104,/Event/7894910222/7899214399,7899214399,Pakistan,,,2023-12-19T19:33:15,2023-12-22T08:38:05,,7894910222,eng,,devdiscourse.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
105,/Event/7894910222/7899220123,7899220123,Pakistan,,,2023-12-19T19:33:15,2023-12-22T08:40:49,,7894910222,eng,,orissapost.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
106,/Event/7894910222/7899235640,7899235640,Pakistan,,,2023-12-19T19:33:15,2023-12-22T08:52:05,,7894910222,eng,,en.neonetwork.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
107,/Event/7894910222/7899273368,7899273368,Pakistan,IN,C18,2023-12-19T19:33:15,2023-12-22T09:17:28,C17,7894910222,eng,,deccanherald.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Hindu,,,,
108,/Event/7894910222/2023-12-200634509,2023-12-200634509,Pakistan,,,2023-12-19T19:33:15,2023-12-22T09:20:29,,7894910222,eng,,newsr.in,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
109,/Event/7894910222/7899710270,7899710270,Pakistan,,,2023-12-19T19:33:15,2023-12-22T14:04:14,,7894910222,eng,,urdupoint.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
110,/Event/7894910222/7899742958,7899742958,Pakistan,,,2023-12-19T19:33:15,2023-12-22T14:25:43,,7894910222,eng,,radio.gov.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
111,/Event/7894910222/7899781234,7899781234,Pakistan,,,2023-12-19T19:33:15,2023-12-22T14:52:04,,7894910222,eng,,urdupoint.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
112,/Event/7894910222/7899854386,7899854386,Pakistan,,,2023-12-19T19:33:15,2023-12-22T15:44:35,,7894910222,eng,,urdupoint.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
113,/Event/7894910222/7899921283,7899921283,Pakistan,PK,C20,2023-12-19T19:33:15,2023-12-22T16:34:33,C5,7894910222,eng,,nation.com.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
114,/Event/7894910222/2023-12-201280642,2023-12-201280642,Pakistan,PK,C20,2023-12-19T19:33:15,2023-12-22T21:30:23,C5,7894910222,eng,,nation.com.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
115,/Event/7894910222/7900403806,7900403806,Pakistan,PK,C20,2023-12-19T19:33:15,2023-12-23T01:04:39,C5,7894910222,eng,Center-right,thenews.com.pk,ChatGPT,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
116,/Event/7894910222/7900428344,7900428344,Pakistan,PK,C20,2023-12-19T19:33:15,2023-12-23T01:39:39,C5,7894910222,eng,,nation.com.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
117,/Event/7894910222/7900474374,7900474374,Pakistan,PK,C20,2023-12-19T19:33:15,2023-12-23T03:01:21,C5,7894910222,eng,Center-right,thenews.com.pk,ChatGPT,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
118,/Event/7894910222/7900486912,7900486912,Pakistan,,,2023-12-19T19:33:15,2023-12-23T03:13:53,,7894910222,eng,,radio.gov.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
119,/Event/7894910222/2023-12-201419112,2023-12-201419112,Pakistan,PK,C20,2023-12-19T19:33:15,2023-12-23T03:39:53,C5,7894910222,eng,,dailytimes.com.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
120,/Event/7894910222/7900562331,7900562331,Pakistan,PK,C20,2023-12-19T19:33:15,2023-12-23T05:03:19,C5,7894910222,eng,,tribune.com.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
121,/Event/7894910222/7900645149,7900645149,Pakistan,PK,C20,2023-12-19T19:33:15,2023-12-23T06:40:12,C5,7894910222,eng,Center,dawn.com,ChatGPT,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
122,/Event/7894910222/7900717261,7900717261,Pakistan,PK,C20,2023-12-19T19:33:15,2023-12-23T07:56:35,C5,7894910222,eng,,en.dailypakistan.com.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
123,/Event/7894910222/7900756834,7900756834,Pakistan,,,2023-12-19T19:33:15,2023-12-23T08:33:54,,7894910222,eng,,en.neonetwork.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
124,/Event/7894910222/7900834681,7900834681,Pakistan,PK,C20,2023-12-19T19:33:15,2023-12-23T09:43:21,C5,7894910222,eng,,pakobserver.net,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
125,/Event/7894910222/7900915420,7900915420,Pakistan,,,2023-12-19T19:33:15,2023-12-23T10:59:01,,7894910222,eng,,app.com.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
126,/Event/7894910222/7901108752,7901108752,Pakistan,,,2023-12-19T19:33:15,2023-12-23T14:04:43,,7894910222,eng,,urdupoint.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
127,/Event/7894910222/7901128821,7901128821,Pakistan,,,2023-12-19T19:33:15,2023-12-23T14:21:25,,7894910222,eng,,humnews.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
