,uri,lang,dateTime,sim,url,title,body,source,concepts,categories,links,videos,image,eventUri,location,sentiment,keyword,source.uri,year_month,con_name,country,lang-name,language,Political_Alignment,wiki-url,Cultural_Class,Economic_Class,Continent-name,Continent,Religions,2019Rank-From,SafetyandSecurity,PersonalFreedom,Governance,SocialCapital,InvestmentEnvironment,EnterpriseConditions,MarketAccessandInfrastructure,EconomicQuality,LivingConditions,Health,Education,NaturalEnvironment,PowerDistance,Individualism,Masculinity,UncertaintyAvoidance,LongTermOrientation,Indulgence,economicblocs-name,economicblocs,militarydefenseblocs-name,militarydefenseblocs,politicalregionalblocs-name,politicalregionalblocs,linguisticblocs-name,linguisticblocs,concepts_str,all_concepts,year,month,day,date,min,hour,MD
4326,7476959714,eng,2023-04-01 21:21:00+00:00,0.0,https://weeklyvoice.com/tech-spending-in-india-poised-to-grow-by-9-6-this-year/,Tech spending in India poised to grow by 9.6% this year - Weekly Voice,"New Delhi, April 1 (VOICE) Tech spending in India is poised to grow by 9.6 per cent this year and the IT spending growth is set to regain pre-pandemic levels, with 2024 expected to be even better, a report has shown.

The Indian economy is poised for a 0.8 per cent growth in the 2023 fiscal year, according to Forrester's 'India Tech Market Outlook for 2023 and 2024'.

Nevertheless, it still faces challenges from a falling rupee and increasing current account deficit due to geopolitical events such as the Ukraine war.

According to the report, tech outsourcing and hardware maintenance will see sharp growth.

""Indian companies are moving from a 100 percent-owned IT model to a project-based outsourced model as new technologies capture the imagination of consumers and businesses,"" the findings showed.

Indian tech leaders no longer want to own, build, maintain, and run products on new technologies completely by themselves.

Telecom will see major investments. In the past year, 5G announcements and investments in technologies like IoT, Web3, the metaverse, AI, and augmented/virtual reality (AR/VR) have had a major impact on telecommunications.

However, software and tech consulting and systems integration will slow down.

""Software spending growth will dip slightly, from 15 per cent in 2022 to 14.5 per cent in 2023,"" said the report.

Spending growth in tech consulting and systems integration will remain high although it will slip a bit, from 11 per cent in 2022 to 10.2 per cent in 2023, primarily due to increases in the adoption of software as a service (SaaS) and outsourcing of major IT operations or implementations, it added.

""Indian companies find themselves in a situation where they must undertake initiatives such as the adoption of new technologies in a cost-effective way to support revenue growth and new customer acquisition,"" the report noted.","{'uri': 'weeklyvoice.com', 'dataType': 'news', 'title': 'Weekly Voice', 'description': ""The South Asian Community's Trusted Source of News Since 1997"", 'location': {'type': 'place', 'geoNamesId': '6167865', 'wikiUri': 'http://en.wikipedia.org/wiki/Toronto', 'label': {'eng': 'Toronto'}, 'population': 2600000, 'lat': 43.70011, 'long': -79.4163, 'featureCode': 'P.PPLA', 'country': {'type': 'country', 'geoNamesId': '6251999', 'wikiUri': 'http://en.wikipedia.org/wiki/Canada', 'label': {'eng': 'Canada'}, 'population': 33679000, 'lat': 60.10867, 'long': -113.64258, 'area': 9984670, 'code2': 'CA', 'code3': 'CAN', 'webExt': '.ca', 'currencyCode': 'CAD', 'currencyName': 'Dollar', 'continent': 'Noth America'}}, 'locationValidated': False, 'image': None, 'thumbImage': None, 'favicon': None, 'ranking': {'importanceRank': 627982, 'alexaGlobalRank': 998601}, 'socialMedia': {'twitter': 'Weeklyvoice', 'facebook': 'WeeklyVoiceNews'}}","[{'uri': 'http://en.wikipedia.org/wiki/India', 'type': 'loc', 'score': 5, 'label': {'eng': 'India'}, 'synonyms': {'eng': ['Bharat', 'Hindustan', 'In', 'IN', 'Republic of India']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}, 'location': {'type': 'country', 'geoNamesId': '1269750', 'wikiUri': 'http://en.wikipedia.org/wiki/India', 'label': {'eng': 'India'}, 'population': 1173108018, 'lat': 22, 'long': 79, 'area': 3287590, 'code2': 'IN', 'code3': 'IND', 'webExt': '.in', 'currencyCode': 'INR', 'currencyName': 'Rupee', 'continent': 'Asia'}}, {'uri': 'http://en.wikipedia.org/wiki/Information_technology', 'type': 'wiki', 'score': 4, 'label': {'eng': 'Information technology'}, 'synonyms': {'eng': ['IT']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Outlook_(Indian_magazine)', 'type': 'wiki', 'score': 3, 'label': {'eng': 'Outlook (Indian magazine)'}, 'synonyms': {}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Current_account_(balance_of_payments)', 'type': 'wiki', 'score': 3, 'label': {'eng': 'Current account (balance of payments)'}, 'synonyms': {}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Outsourcing', 'type': 'wiki', 'score': 3, 'label': {'eng': 'Outsourcing'}, 'synonyms': {}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Economy_of_India', 'type': 'wiki', 'score': 3, 'label': {'eng': 'Economy of India'}, 'synonyms': {}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Fiscal_year', 'type': 'wiki', 'score': 3, 'label': {'eng': 'Fiscal year'}, 'synonyms': {'eng': ['Financial year']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Indian_rupee', 'type': 'wiki', 'score': 3, 'label': {'eng': 'Indian rupee'}, 'synonyms': {'eng': ['INR', 'Rupee']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/New_Delhi', 'type': 'loc', 'score': 3, 'label': {'eng': 'New Delhi'}, 'synonyms': {'eng': ['New Delhi district']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}, 'location': {'type': 'place', 'geoNamesId': '1261481', 'wikiUri': 'http://en.wikipedia.org/wiki/New_Delhi', 'label': {'eng': 'New Delhi'}, 'population': 317797, 'lat': 28.63576, 'long': 77.22445, 'featureCode': 'P.PPLC', 'country': {'type': 'country', 'geoNamesId': '1269750', 'wikiUri': 'http://en.wikipedia.org/wiki/India', 'label': {'eng': 'India'}, 'population': 1173108018, 'lat': 22, 'long': 79, 'area': 3287590, 'code2': 'IN', 'code3': 'IND', 'webExt': '.in', 'currencyCode': 'INR', 'currencyName': 'Rupee', 'continent': 'Asia'}}}, {'uri': 'http://en.wikipedia.org/wiki/System_integration', 'type': 'wiki', 'score': 2, 'label': {'eng': 'System integration'}, 'synonyms': {}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Virtual_reality', 'type': 'wiki', 'score': 2, 'label': {'eng': 'Virtual reality'}, 'synonyms': {'eng': ['VR']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/5G', 'type': 'wiki', 'score': 2, 'label': {'eng': '5G'}, 'synonyms': {}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Ukraine', 'type': 'loc', 'score': 2, 'label': {'eng': 'Ukraine'}, 'synonyms': {'eng': ['UA', 'UKR', 'Ua', 'Ukrainia']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}, 'location': {'type': 'country', 'geoNamesId': '690791', 'wikiUri': 'http://en.wikipedia.org/wiki/Ukraine', 'label': {'eng': 'Ukraine'}, 'population': 45415596, 'lat': 49, 'long': 32, 'area': 603700, 'code2': 'UA', 'code3': 'UKR', 'webExt': '.ua', 'currencyCode': 'UAH', 'currencyName': 'Hryvnia', 'continent': 'Europe'}}, {'uri': 'http://en.wikipedia.org/wiki/Metaverse', 'type': 'wiki', 'score': 1, 'label': {'eng': 'Metaverse'}, 'synonyms': {}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Software_as_a_service', 'type': 'wiki', 'score': 1, 'label': {'eng': 'Software as a service'}, 'synonyms': {'eng': ['SaaS']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Augmented_reality', 'type': 'wiki', 'score': 1, 'label': {'eng': 'Augmented reality'}, 'synonyms': {'eng': ['AR']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Internet_of_things', 'type': 'wiki', 'score': 1, 'label': {'eng': 'Internet of things'}, 'synonyms': {'eng': ['IoT']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Software', 'type': 'wiki', 'score': 1, 'label': {'eng': 'Software'}, 'synonyms': {'eng': ['Computer software']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Telecommunications', 'type': 'wiki', 'score': 1, 'label': {'eng': 'Telecommunications'}, 'synonyms': {}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Artificial_intelligence', 'type': 'wiki', 'score': 1, 'label': {'eng': 'Artificial intelligence'}, 'synonyms': {'eng': ['AI', 'MI', 'Machine intelligence']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}]","[{'uri': 'news/Business', 'label': 'news/Business', 'wgt': 63}, {'uri': 'dmoz/Business/Investing/Software', 'label': 'dmoz/Business/Investing/Software', 'wgt': 100}, {'uri': 'dmoz/Business/Investing/Research_and_Analysis', 'label': 'dmoz/Business/Investing/Research and Analysis', 'wgt': 100}, {'uri': 'dmoz/Business/Management/Strategy_and_Forecasting', 'label': 'dmoz/Business/Management/Strategy and Forecasting', 'wgt': 100}]",[],[],https://weeklyvoice.com/wp-content/uploads/2023/02/85e3a684c6c690cd2120c463a28611de.jpg,,"{'type': 'place', 'geoNamesId': '1261481', 'wikiUri': 'http://en.wikipedia.org/wiki/New_Delhi', 'label': {'eng': 'New Delhi'}, 'population': 317797, 'lat': 28.63576, 'long': 77.22445, 'featureCode': 'P.PPLC', 'country': {'type': 'country', 'geoNamesId': '1269750', 'wikiUri': 'http://en.wikipedia.org/wiki/India', 'label': {'eng': 'India'}, 'population': 1173108018, 'lat': 22, 'long': 79, 'area': 3287590, 'code2': 'IN', 'code3': 'IND', 'webExt': '.in', 'currencyCode': 'INR', 'currencyName': 'Rupee', 'continent': 'Asia'}}",0.1450980392156862,Ukraine,weeklyvoice.com,2023-04,Myanmar,MM,Burmese,bur,,,,C11,Asia,AS,Buddhist,143.0,worst,average,worst,average,worst,worst,worst,worst,worst,average,worst,average,,,,,,,Association of Southeast Asian Nations (ASEAN) ,ASEAN,,,,,,,"[{'uri': 'http://en.wikipedia.org/wiki/India', 'type': 'loc', 'score': 5, 'label': {'eng': 'India'}, 'synonyms': {'eng': ['Bharat', 'Hindustan', 'In', 'IN', 'Republic of India']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}, 'location': {'type': 'country', 'geoNamesId': '1269750', 'wikiUri': 'http://en.wikipedia.org/wiki/India', 'label': {'eng': 'India'}, 'population': 1173108018, 'lat': 22, 'long': 79, 'area': 3287590, 'code2': 'IN', 'code3': 'IND', 'webExt': '.in', 'currencyCode': 'INR', 'currencyName': 'Rupee', 'continent': 'Asia'}}, {'uri': 'http://en.wikipedia.org/wiki/Information_technology', 'type': 'wiki', 'score': 4, 'label': {'eng': 'Information technology'}, 'synonyms': {'eng': ['IT']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Outlook_(Indian_magazine)', 'type': 'wiki', 'score': 3, 'label': {'eng': 'Outlook (Indian magazine)'}, 'synonyms': {}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Current_account_(balance_of_payments)', 'type': 'wiki', 'score': 3, 'label': {'eng': 'Current account (balance of payments)'}, 'synonyms': {}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Outsourcing', 'type': 'wiki', 'score': 3, 'label': {'eng': 'Outsourcing'}, 'synonyms': {}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Economy_of_India', 'type': 'wiki', 'score': 3, 'label': {'eng': 'Economy of India'}, 'synonyms': {}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Fiscal_year', 'type': 'wiki', 'score': 3, 'label': {'eng': 'Fiscal year'}, 'synonyms': {'eng': ['Financial year']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Indian_rupee', 'type': 'wiki', 'score': 3, 'label': {'eng': 'Indian rupee'}, 'synonyms': {'eng': ['INR', 'Rupee']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/New_Delhi', 'type': 'loc', 'score': 3, 'label': {'eng': 'New Delhi'}, 'synonyms': {'eng': ['New Delhi district']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}, 'location': {'type': 'place', 'geoNamesId': '1261481', 'wikiUri': 'http://en.wikipedia.org/wiki/New_Delhi', 'label': {'eng': 'New Delhi'}, 'population': 317797, 'lat': 28.63576, 'long': 77.22445, 'featureCode': 'P.PPLC', 'country': {'type': 'country', 'geoNamesId': '1269750', 'wikiUri': 'http://en.wikipedia.org/wiki/India', 'label': {'eng': 'India'}, 'population': 1173108018, 'lat': 22, 'long': 79, 'area': 3287590, 'code2': 'IN', 'code3': 'IND', 'webExt': '.in', 'currencyCode': 'INR', 'currencyName': 'Rupee', 'continent': 'Asia'}}}, {'uri': 'http://en.wikipedia.org/wiki/System_integration', 'type': 'wiki', 'score': 2, 'label': {'eng': 'System integration'}, 'synonyms': {}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Virtual_reality', 'type': 'wiki', 'score': 2, 'label': {'eng': 'Virtual reality'}, 'synonyms': {'eng': ['VR']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/5G', 'type': 'wiki', 'score': 2, 'label': {'eng': '5G'}, 'synonyms': {}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Ukraine', 'type': 'loc', 'score': 2, 'label': {'eng': 'Ukraine'}, 'synonyms': {'eng': ['UA', 'UKR', 'Ua', 'Ukrainia']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}, 'location': {'type': 'country', 'geoNamesId': '690791', 'wikiUri': 'http://en.wikipedia.org/wiki/Ukraine', 'label': {'eng': 'Ukraine'}, 'population': 45415596, 'lat': 49, 'long': 32, 'area': 603700, 'code2': 'UA', 'code3': 'UKR', 'webExt': '.ua', 'currencyCode': 'UAH', 'currencyName': 'Hryvnia', 'continent': 'Europe'}}, {'uri': 'http://en.wikipedia.org/wiki/Metaverse', 'type': 'wiki', 'score': 1, 'label': {'eng': 'Metaverse'}, 'synonyms': {}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Software_as_a_service', 'type': 'wiki', 'score': 1, 'label': {'eng': 'Software as a service'}, 'synonyms': {'eng': ['SaaS']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Augmented_reality', 'type': 'wiki', 'score': 1, 'label': {'eng': 'Augmented reality'}, 'synonyms': {'eng': ['AR']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Internet_of_things', 'type': 'wiki', 'score': 1, 'label': {'eng': 'Internet of things'}, 'synonyms': {'eng': ['IoT']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Software', 'type': 'wiki', 'score': 1, 'label': {'eng': 'Software'}, 'synonyms': {'eng': ['Computer software']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Telecommunications', 'type': 'wiki', 'score': 1, 'label': {'eng': 'Telecommunications'}, 'synonyms': {}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}, {'uri': 'http://en.wikipedia.org/wiki/Artificial_intelligence', 'type': 'wiki', 'score': 1, 'label': {'eng': 'Artificial intelligence'}, 'synonyms': {'eng': ['AI', 'MI', 'Machine intelligence']}, 'trendingScore': {'news': {'score': 0, 'testPopFq': 0, 'nullPopFq': 0}}}]",India India Information_technology Outlook_(Indian_magazine) Current_account_(balance_of_payments) Outsourcing Economy_of_India Fiscal_year Indian_rupee New_Delhi New_Delhi India System_integration Virtual_reality 5G Ukraine Ukraine Metaverse Software_as_a_service Augmented_reality Internet_of_things Software Telecommunications Artificial_intelligence,2023,4,1,2023-04-01,21,21,2023-04-01
