,path,name,con_name,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,continent,linguisticblocs,militarydefenseblocs,religions,economicblocs,politicalregionalblocs
39,/Event/7447694340/7447810452/7448783729/7449062595,7449062595,United-States,,,2023-03-15T18:40:00,2023-03-15T22:42:00,,7447694340,eng,,espn.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,,,,,
40,/Event/7447694340/7447810452/7448783729/7449068364,7449068364,United-States,UK,C4,2023-03-15T18:40:00,2023-03-15T22:49:00,C2,7447694340,eng,,goal.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,EU,Eng,NATO,Christian,,
41,/Event/7447694340/7447810452/7448783729/7449080337,7449080337,United-States,JP,C1,2023-03-15T18:40:00,2023-03-15T23:02:00,C3,7447694340,eng,,japantoday.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,AS,,,Irreligion,,
42,/Event/7447694340/7447810452/7448783729/7449081353,7449081353,United-States,,,2023-03-15T18:40:00,2023-03-15T23:04:00,,7447694340,eng,,tribalfootball.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,,,,,
43,/Event/7447694340/7447810452/7448783729/7449083787,7449083787,United-States,UK,C4,2023-03-15T18:40:00,2023-03-15T23:06:00,C2,7447694340,eng,,mirror.co.uk,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,EU,Eng,NATO,Christian,,
44,/Event/7447694340/7447810452/7448783729/7449096672,7449096672,United-States,,,2023-03-15T18:40:00,2023-03-15T23:19:00,,7447694340,eng,,irishmirror.ie,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,,,,,
45,/Event/7447694340/7447810452/7448784715,7448784715,United-Kingdom,,,2023-03-15T08:28:00,2023-03-15T18:41:00,,7447694340,eng,,hitc.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
46,/Event/7447694340/7447810452/7448791882,7448791882,United-Kingdom,,,2023-03-15T08:28:00,2023-03-15T18:47:00,,7447694340,eng,,sportbible.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
47,/Event/7447694340/7447810452/7448792907,7448792907,United-Kingdom,,,2023-03-15T08:28:00,2023-03-15T18:48:00,,7447694340,eng,,sportsmole.co.uk,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
48,/Event/7447694340/7447810452/7448800824,7448800824,United-Kingdom,UK,C4,2023-03-15T08:28:00,2023-03-15T18:54:00,C2,7447694340,eng,Center-left,liverpoolecho.co.uk,https:en.wikipedia.orgwikiLiverpool_Echo,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
49,/Event/7447694340/7447810452/7448799570,7448799570,United-Kingdom,UK,C4,2023-03-15T08:28:00,2023-03-15T18:54:00,C2,7447694340,eng,,standard.co.uk,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
50,/Event/7447694340/7447810452/7448804157,7448804157,United-Kingdom,,,2023-03-15T08:28:00,2023-03-15T18:57:00,,7447694340,eng,,nampa.org,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
51,/Event/7447694340/7447810452/7448805754,7448805754,United-Kingdom,,,2023-03-15T08:28:00,2023-03-15T18:58:00,,7447694340,eng,,ftw.usatoday.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
52,/Event/7447694340/7447810452/7448843402,7448843402,United-Kingdom,,,2023-03-15T08:28:00,2023-03-15T19:25:00,,7447694340,eng,,sportskeeda.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
53,/Event/7447694340/7447810452/7448870653,7448870653,United-Kingdom,TR,C14,2023-03-15T08:28:00,2023-03-15T19:47:00,C12,7447694340,eng,,raillynews.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AS,,NATO,Muslim,,
54,/Event/7447694340/7447810452/7448882730,7448882730,United-Kingdom,,,2023-03-15T08:28:00,2023-03-15T19:58:00,,7447694340,eng,,empireofthekop.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
55,/Event/7447694340/7447810452/7448926506,7448926506,United-Kingdom,,,2023-03-15T08:28:00,2023-03-15T20:38:00,,7447694340,eng,,msn.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
56,/Event/7447694340/7447810452/7448937789,7448937789,United-Kingdom,,,2023-03-15T08:28:00,2023-03-15T20:44:00,,7447694340,eng,,ca.sports.yahoo.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
57,/Event/7447694340/7447810452/7448949487,7448949487,United-Kingdom,,,2023-03-15T08:28:00,2023-03-15T20:58:00,,7447694340,eng,,msn.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
58,/Event/7447694340/7447810452/7449013315,7449013315,United-Kingdom,UK,C4,2023-03-15T08:28:00,2023-03-15T21:56:00,C2,7447694340,eng,Conservative-Populism-Euroscepticism,thescottishsun.co.uk,https:en.wikipedia.orgwikiThe_Sun_(United_Kingdom),best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
59,/Event/7447694340/7447810452/7449014121,7449014121,United-Kingdom,UK,C4,2023-03-15T08:28:00,2023-03-15T21:56:00,C2,7447694340,eng,Center-left,express.co.uk,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
60,/Event/7447694340/7447810452/7449014424,7449014424,United-Kingdom,,,2023-03-15T08:28:00,2023-03-15T21:57:00,,7447694340,eng,,thisisanfield.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
61,/Event/7447694340/7447810452/7449015995,7449015995,United-Kingdom,UK,C4,2023-03-15T08:28:00,2023-03-15T21:58:00,C2,7447694340,eng,,mirror.co.uk,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
62,/Event/7447694340/7447810452/7449016914,7449016914,United-Kingdom,,,2023-03-15T08:28:00,2023-03-15T21:59:00,,7447694340,eng,,sportsmole.co.uk,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
63,/Event/7447694340/7447810452/7449018086,7449018086,United-Kingdom,PK-UAE,,2023-03-15T08:28:00,2023-03-15T22:01:00,,7447694340,eng,,geo.tv,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AS,,,Muslim,,
64,/Event/7447694340/7447810452/7449014632,7449014632,United-Kingdom,,,2023-03-15T08:28:00,2023-03-15T22:02:00,,7447694340,eng,,msn.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
65,/Event/7447694340/7447810452/7449020956,7449020956,United-Kingdom,,,2023-03-15T08:28:00,2023-03-15T22:03:00,,7447694340,eng,,football365.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
66,/Event/7447694340/7447810452/7449026111,7449026111,United-Kingdom,UK,C4,2023-03-15T08:28:00,2023-03-15T22:07:00,C2,7447694340,eng,,90min.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
67,/Event/7447694340/7447810452/7449026994,7449026994,United-Kingdom,ES,C14,2023-03-15T08:28:00,2023-03-15T22:08:00,C2,7447694340,eng,,as.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Spa,NATO,Christian,EU,
68,/Event/7447694340/7447810452/7449028339,7449028339,United-Kingdom,,,2023-03-15T08:28:00,2023-03-15T22:09:00,,7447694340,eng,,thisisanfield.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
69,/Event/7447694340/7447810452/7449030036,7449030036,United-Kingdom,FR,C14,2023-03-15T08:28:00,2023-03-15T22:11:00,C2,7447694340,eng,Public broadcaster,france24.com,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Fre,NATO,Christian,EU,
70,/Event/7447694340/7447810452/7449030423,7449030423,United-Kingdom,,,2023-03-15T08:28:00,2023-03-15T22:11:00,,7447694340,eng,,rfi.fr,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
71,/Event/7447694340/7447810452/7449033623,7449033623,United-Kingdom,UK,C4,2023-03-15T08:28:00,2023-03-15T22:13:00,C2,7447694340,eng,Center-left,theguardian.com,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
72,/Event/7447694340/7447810452/7449034126,7449034126,United-Kingdom,,,2023-03-15T08:28:00,2023-03-15T22:14:00,,7447694340,eng,,irishmirror.ie,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
73,/Event/7447694340/7447810452/7449036291,7449036291,United-Kingdom,,,2023-03-15T08:28:00,2023-03-15T22:16:00,,7447694340,eng,,the42.ie,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
74,/Event/7447694340/7447810452/7449039971,7449039971,United-Kingdom,UK,C4,2023-03-15T08:28:00,2023-03-15T22:20:00,C2,7447694340,eng,Center-left,liverpoolecho.co.uk,https:en.wikipedia.orgwikiLiverpool_Echo,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
75,/Event/7447694340/7447810452/7449039523,7449039523,United-Kingdom,IE,C4,2023-03-15T08:28:00,2023-03-15T22:20:00,C2,7447694340,eng,,irishexaminer.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,,Christian,EU,
76,/Event/7447694340/7447810452/7449046668,7449046668,United-Kingdom,USA,C4,2023-03-15T08:28:00,2023-03-15T22:27:00,C2,7447694340,eng,,cbssports.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,Eng,NATO,Christian,NAFTA,
77,/Event/7447694340/7447810452/7449047403,7449047403,United-Kingdom,UK,C4,2023-03-15T08:28:00,2023-03-15T22:28:00,C2,7447694340,eng,Center,independent.co.uk,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
78,/Event/7447694340/7447810452/7449055569,7449055569,United-Kingdom,UK,C4,2023-03-15T08:28:00,2023-03-15T22:35:00,C2,7447694340,eng,Center-left,express.co.uk,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
79,/Event/7447694340/7447810452/7449060777,7449060777,United-Kingdom,,,2023-03-15T08:28:00,2023-03-15T22:40:00,,7447694340,eng,,balls.ie,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
80,/Event/7447694340/7447810452/7449068949,7449068949,United-Kingdom,SG,C18,2023-03-15T08:28:00,2023-03-15T22:50:00,C2,7447694340,eng,Center-right,straitstimes.com,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AS,,,Buddhist,ASEAN,
81,/Event/7447694340/7447810452/7449072472,7449072472,United-Kingdom,UK,C4,2023-03-15T08:28:00,2023-03-15T22:54:00,C2,7447694340,eng,Center-left,dailymail.co.uk,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
82,/Event/7447694340/7447810452/7449086252,7449086252,United-Kingdom,,,2023-03-15T08:28:00,2023-03-15T23:08:00,,7447694340,eng,,malaymail.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
83,/Event/7447694340/7447810452/7449099763,7449099763,United-Kingdom,UK,C4,2023-03-15T08:28:00,2023-03-15T23:23:00,C2,7447694340,eng,Center-left,liverpoolecho.co.uk,https:en.wikipedia.orgwikiLiverpool_Echo,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
84,/Event/7447694340/7447810452/7449103496,7449103496,United-Kingdom,USA,C4,2023-03-15T08:28:00,2023-03-15T23:27:00,C2,7447694340,eng,,usanews.net,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,Eng,NATO,Christian,NAFTA,
85,/Event/7447694340/7447810452/7449114534,7449114534,United-Kingdom,,,2023-03-15T08:28:00,2023-03-15T23:44:00,,7447694340,eng,,ca.sports.yahoo.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
86,/Event/7447694340/7447810452/7449167793,7449167793,United-Kingdom,,,2023-03-15T08:28:00,2023-03-16T00:42:00,,7447694340,eng,,sportskeeda.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
87,/Event/7447694340/7447810452/7449172565,7449172565,United-Kingdom,UK,C4,2023-03-15T08:28:00,2023-03-16T00:48:00,C2,7447694340,eng,Center-left,dailymail.co.uk,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
88,/Event/7447694340/7447810452/7449343805,7449343805,United-Kingdom,UK,C4,2023-03-15T08:28:00,2023-03-16T04:05:00,C2,7447694340,eng,Center-left,liverpoolecho.co.uk,https:en.wikipedia.orgwikiLiverpool_Echo,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
89,/Event/7447694340/7447810452/7449402880,7449402880,United-Kingdom,UK,C4,2023-03-15T08:28:00,2023-03-16T05:07:00,C2,7447694340,eng,Center-left,liverpoolecho.co.uk,https:en.wikipedia.orgwikiLiverpool_Echo,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
90,/Event/7447694340/7447810452/7449402879,7449402879,United-Kingdom,UK,C4,2023-03-15T08:28:00,2023-03-16T05:07:00,C2,7447694340,eng,Center-left,liverpoolecho.co.uk,https:en.wikipedia.orgwikiLiverpool_Echo,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
91,/Event/7447694340/7447810452/7449416451,7449416451,United-Kingdom,NG,C12,2023-03-15T08:28:00,2023-03-16T05:19:00,C5,7447694340,eng,,dailypost.ng,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AF,,,Muslim,AfCFTA,AU
92,/Event/7447694340/7447810452/7449460734,7449460734,United-Kingdom,UK,C4,2023-03-15T08:28:00,2023-03-16T06:01:00,C2,7447694340,eng,Center-left,liverpoolecho.co.uk,https:en.wikipedia.orgwikiLiverpool_Echo,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
93,/Event/7447694340/7447810452/7449464168,7449464168,United-Kingdom,,,2023-03-15T08:28:00,2023-03-16T06:03:00,,7447694340,eng,,hitc.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
94,/Event/7447694340/7448007186,7448007186,United-Kingdom,UK,C4,2023-03-15T07:06:00,2023-03-15T10:32:00,C2,7447694340,eng,Center-left,liverpoolecho.co.uk,https:en.wikipedia.orgwikiLiverpool_Echo,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
95,/Event/7447694340/7448007186/7448362934,7448362934,United-Kingdom,USA,C4,2023-03-15T10:32:00,2023-03-15T14:01:00,C2,7447694340,eng,,nypost.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,Eng,NATO,Christian,NAFTA,
96,/Event/7447694340/7448007186/7448507129,7448507129,United-Kingdom,,,2023-03-15T10:32:00,2023-03-15T15:30:00,,7447694340,eng,,rousingthekop.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
97,/Event/7447694340/7448007186/7449033381,7449033381,United-Kingdom,UK,C4,2023-03-15T10:32:00,2023-03-15T22:18:00,C2,7447694340,eng,Center-left,dailymail.co.uk,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
