,path,name,con_name,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,continent,linguisticblocs,militarydefenseblocs,religions,economicblocs,politicalregionalblocs
105,/Event/7443313919/7443319748/7443582703,7443582703,,BH,,2023-03-12T17:25:00,2023-03-12T22:25:00,C12,7443313919,eng,Independent,gdnonline.com,ChatGPT,,,,,,,,,,,,,,,,,,,AS,Ara,,Muslim,,AL
106,/Event/7443313919/7443319748/7443566371,7443566371,,ZW,,2023-03-12T17:25:00,2023-03-12T23:25:00,C8,7443313919,eng,Pro-government,herald.co.zw,ChatGPT,,,,,,,,,,,,,,,,,,,AF,,,Christian,,AU
107,/Event/7443313919/7443319748/7443664112,7443664112,,,,2023-03-12T17:25:00,2023-03-13T00:10:00,,7443313919,eng,,news.rthk.hk,,,,,,,,,,,,,,,,,,,,,,,,,
108,/Event/7443313919/7443319748/7443808911,7443808911,,IE,C4,2023-03-12T17:25:00,2023-03-13T03:05:00,C2,7443313919,eng,,independent.ie,,,,,,,,,,,,,,,,,,,,EU,Eng,,Christian,EU,
109,/Event/7443313919/7443319748/7443813359,7443813359,,IN,C18,2023-03-12T17:25:00,2023-03-13T03:09:00,C17,7443313919,eng,,firstpost.com,,,,,,,,,,,,,,,,,,,,AS,,,Hindu,,
110,/Event/7443313919/7443319748/7443929304,7443929304,,,,2023-03-12T17:25:00,2023-03-13T05:13:00,,7443313919,eng,,daily-sun.com,,,,,,,,,,,,,,,,,,,,,,,,,
111,/Event/7443313919/7443319748/7444124699,7444124699,,IE,C4,2023-03-12T17:25:00,2023-03-13T07:51:00,C2,7443313919,eng,,irishexaminer.com,,,,,,,,,,,,,,,,,,,,EU,Eng,,Christian,EU,
112,/Event/7443313919/7443319748/7444214688,7444214688,,UK,C4,2023-03-12T17:25:00,2023-03-13T08:53:00,C2,7443313919,eng,,mirror.co.uk,,,,,,,,,,,,,,,,,,,,EU,Eng,NATO,Christian,,
113,/Event/7443313919/7443319748/7444217982,7444217982,,,,2023-03-12T17:25:00,2023-03-13T08:56:00,,7443313919,eng,,irishmirror.ie,,,,,,,,,,,,,,,,,,,,,,,,,
114,/Event/7443313919/7443319748/7444370513,7444370513,,,,2023-03-12T17:25:00,2023-03-13T10:31:00,,7443313919,eng,,hitc.com,,,,,,,,,,,,,,,,,,,,,,,,,
115,/Event/7443313919/7443319748/7444543346,7444543346,,UK,C4,2023-03-12T17:25:00,2023-03-13T12:15:00,C2,7443313919,eng,Center-left,express.co.uk,ChatGPT,,,,,,,,,,,,,,,,,,,EU,Eng,NATO,Christian,,
116,/Event/7443313919/7443319748/7444630414,7444630414,,,,2023-03-12T17:25:00,2023-03-13T13:09:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
117,/Event/7443313919/7443319748/7444719243,7444719243,,,,2023-03-12T17:25:00,2023-03-13T14:04:00,,7443313919,eng,,justarsenal.com,,,,,,,,,,,,,,,,,,,,,,,,,
118,/Event/7443313919/7443319748/7444721961,7444721961,,,,2023-03-12T17:25:00,2023-03-13T14:05:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
119,/Event/7443313919/7443319748/7444876598,7444876598,,,,2023-03-12T17:25:00,2023-03-13T15:42:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
120,/Event/7443313919/7443319748/7445045922,7445045922,,,,2023-03-12T17:25:00,2023-03-13T17:40:00,,7443313919,eng,,sportbible.com,,,,,,,,,,,,,,,,,,,,,,,,,
121,/Event/7443313919/7443319748/7445276099,7445276099,,IN,C18,2023-03-12T17:25:00,2023-03-13T20:55:00,C17,7443313919,eng,Center,theshillongtimes.com,https:en.wikipedia.orgwikiThe_Shillong_Times,,,,,,,,,,,,,,,,,,,AS,,,Hindu,,
122,/Event/7443313919/7443319748/7445431973,7445431973,,,,2023-03-12T17:25:00,2023-03-13T23:43:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
123,/Event/7443313919/7443319748/7445884087,7445884087,,,,2023-03-12T17:25:00,2023-03-14T07:31:00,,7443313919,eng,,hitc.com,,,,,,,,,,,,,,,,,,,,,,,,,
124,/Event/7443313919/7443319748/7445997528,7445997528,,,,2023-03-12T17:25:00,2023-03-14T08:48:00,,7443313919,eng,,football365.com,,,,,,,,,,,,,,,,,,,,,,,,,
125,/Event/7443313919/7443319748/7446190864,7446190864,,,,2023-03-12T17:25:00,2023-03-14T10:46:00,,7443313919,eng,,talksport.com,,,,,,,,,,,,,,,,,,,,,,,,,
126,/Event/7443313919/7443319748/7446271513,7446271513,,,,2023-03-12T17:25:00,2023-03-14T11:34:00,,7443313919,eng,,sportbible.com,,,,,,,,,,,,,,,,,,,,,,,,,
127,/Event/7443313919/7443319748/7446389436,7446389436,,,,2023-03-12T17:25:00,2023-03-14T12:46:00,,7443313919,eng,,sportbible.com,,,,,,,,,,,,,,,,,,,,,,,,,
128,/Event/7443313919/7443319748/7446417328,7446417328,,,,2023-03-12T17:25:00,2023-03-14T13:03:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
129,/Event/7443313919/7443319748/7446470087,7446470087,,,,2023-03-12T17:25:00,2023-03-14T13:33:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
130,/Event/7443313919/7443319748/7446536526,7446536526,,,,2023-03-12T17:25:00,2023-03-14T14:13:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
131,/Event/7443313919/7443319748/7446973531,7446973531,,,,2023-03-12T17:25:00,2023-03-14T19:04:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
132,/Event/7443313919/7443322496,7443322496,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T17:26:00,,7443313919,eng,,thewillnews.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
133,/Event/7443313919/7443322496/7443349844,7443349844,,,,2023-03-12T17:26:00,2023-03-12T17:56:00,,7443313919,eng,,gistreel.com,,,,,,,,,,,,,,,,,,,,,,,,,
134,/Event/7443313919/7443322496/7443393483,7443393483,,,,2023-03-12T17:26:00,2023-03-12T18:41:00,,7443313919,eng,,nampa.org,,,,,,,,,,,,,,,,,,,,,,,,,
135,/Event/7443313919/7443322496/7443405660,7443405660,,UK,C4,2023-03-12T17:26:00,2023-03-12T18:53:00,C2,7443313919,eng,,goal.com,,,,,,,,,,,,,,,,,,,,EU,Eng,NATO,Christian,,
136,/Event/7443313919/7443322496/7443450108,7443450108,,UK,C4,2023-03-12T17:26:00,2023-03-12T19:43:00,C2,7443313919,eng,,90min.com,,,,,,,,,,,,,,,,,,,,EU,Eng,NATO,Christian,,
137,/Event/7443313919/7443322496/7443490733,7443490733,,,,2023-03-12T17:26:00,2023-03-12T20:30:00,,7443313919,eng,,fourfourtwo.com,,,,,,,,,,,,,,,,,,,,,,,,,
138,/Event/7443313919/7443322496/7443763799,7443763799,,PK,C20,2023-03-12T17:26:00,2023-03-13T02:14:00,C5,7443313919,eng,Center,dawn.com,ChatGPT,,,,,,,,,,,,,,,,,,,AS,,,Muslim,,
139,/Event/7443313919/7443322496/7443955401,7443955401,,,,2023-03-12T17:26:00,2023-03-13T05:37:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
140,/Event/7443313919/7443322496/7444101449,7444101449,,UK,C4,2023-03-12T17:26:00,2023-03-13T07:34:00,C2,7443313919,eng,,mirror.co.uk,,,,,,,,,,,,,,,,,,,,EU,Eng,NATO,Christian,,
141,/Event/7443313919/7443322496/7444292233,7444292233,,UK,C4,2023-03-12T17:26:00,2023-03-13T09:44:00,C2,7443313919,eng,,goal.com,,,,,,,,,,,,,,,,,,,,EU,Eng,NATO,Christian,,
142,/Event/7443313919/7443322496/7444324501,7444324501,,,,2023-03-12T17:26:00,2023-03-13T10:04:00,,7443313919,eng,,sportskeeda.com,,,,,,,,,,,,,,,,,,,,,,,,,
143,/Event/7443313919/7443322496/7444328039,7444328039,,,,2023-03-12T17:26:00,2023-03-13T10:06:00,,7443313919,eng,,manchestereveningnews.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,
144,/Event/7443313919/7443322496/7444426236,7444426236,,,,2023-03-12T17:26:00,2023-03-13T11:06:00,,7443313919,eng,,justarsenal.com,,,,,,,,,,,,,,,,,,,,,,,,,
145,/Event/7443313919/7443322496/7444588282,7444588282,,,,2023-03-12T17:26:00,2023-03-13T12:43:00,,7443313919,eng,,expressdigest.com,,,,,,,,,,,,,,,,,,,,,,,,,
146,/Event/7443313919/7443322496/7444832826,7444832826,,,,2023-03-12T17:26:00,2023-03-13T15:16:00,,7443313919,eng,,sportskeeda.com,,,,,,,,,,,,,,,,,,,,,,,,,
147,/Event/7443313919/7443322496/7444901283,7444901283,,,,2023-03-12T17:26:00,2023-03-13T15:59:00,,7443313919,eng,,arsenal.com,,,,,,,,,,,,,,,,,,,,,,,,,
148,/Event/7443313919/7443322496/7444978058,7444978058,,MY,C18,2023-03-12T17:26:00,2023-03-13T16:51:00,C9,7443313919,eng,Center-right,thestar.com.my,ChatGPT,,,,,,,,,,,,,,,,,,,AS,,,Muslim,ASEAN,
149,/Event/7443313919/7443322496/7445108248,7445108248,,UK,C4,2023-03-12T17:26:00,2023-03-13T18:29:00,C2,7443313919,eng,Center-left,thesun.co.uk,ChatGPT,,,,,,,,,,,,,,,,,,,EU,Eng,NATO,Christian,,
150,/Event/7443313919/7443322496/7445230016,7445230016,,UK,C4,2023-03-12T17:26:00,2023-03-13T20:13:00,C2,7443313919,eng,Center-left,express.co.uk,ChatGPT,,,,,,,,,,,,,,,,,,,EU,Eng,NATO,Christian,,
151,/Event/7443313919/7443322496/7445855128,7445855128,,,,2023-03-12T17:26:00,2023-03-14T07:09:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
152,/Event/7443313919/7443322496/7445929735,7445929735,,SG,C18,2023-03-12T17:26:00,2023-03-14T08:04:00,C2,7443313919,eng,Center-left,todayonline.com,ChatGPT,,,,,,,,,,,,,,,,,,,AS,,,Buddhist,ASEAN,
153,/Event/7443313919/7443322496/7446115702,7446115702,,,,2023-03-12T17:26:00,2023-03-14T10:03:00,,7443313919,eng,,independent.ng,,,,,,,,,,,,,,,,,,,,,,,,,
154,/Event/7443313919/7443322496/7446164703,7446164703,,UK,C4,2023-03-12T17:26:00,2023-03-14T10:30:00,C2,7443313919,eng,Center-left,mirror.co.uk,ChatGPT,,,,,,,,,,,,,,,,,,,EU,Eng,NATO,Christian,,
155,/Event/7443313919/7443322496/7447492805,7447492805,,,,2023-03-12T17:26:00,2023-03-15T04:05:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
156,/Event/7443313919/7443322496/7447744607,7447744607,,,,2023-03-12T17:26:00,2023-03-15T07:43:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
157,/Event/7443313919/7443327709,7443327709,United-Kingdom,GG,,2023-03-12T17:19:00,2023-03-12T17:32:00,,7443313919,eng,,guernseypress.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,Spa,,,,
158,/Event/7443313919/7443327709/7443353634,7443353634,Guernsey,TR,C14,2023-03-12T17:32:00,2023-03-12T18:01:00,C12,7443313919,eng,,aa.com.tr,,,,,,,,,,,,,,,,,,,,AS,,NATO,Muslim,,
159,/Event/7443313919/7443327709/7443522227,7443522227,Guernsey,NG,C12,2023-03-12T17:32:00,2023-03-12T21:09:00,C5,7443313919,eng,,sunnewsonline.com,,,,,,,,,,,,,,,,,,,,AF,,,Muslim,AfCFTA,AU
160,/Event/7443313919/7443327709/7444243857,7444243857,Guernsey,,,2023-03-12T17:32:00,2023-03-13T09:12:00,,7443313919,eng,,talksport.com,,,,,,,,,,,,,,,,,,,,,,,,,
161,/Event/7443313919/7443327709/7444279420,7444279420,Guernsey,,,2023-03-12T17:32:00,2023-03-13T09:35:00,,7443313919,eng,,thesportreview.com,,,,,,,,,,,,,,,,,,,,,,,,,
162,/Event/7443313919/7443327709/7445091212,7445091212,Guernsey,,,2023-03-12T17:32:00,2023-03-13T18:14:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
163,/Event/7443313919/7443327709/7445130859,7445130859,Guernsey,,,2023-03-12T17:32:00,2023-03-13T18:47:00,,7443313919,eng,,hitc.com,,,,,,,,,,,,,,,,,,,,,,,,,
164,/Event/7443313919/7443327709/7445989048,7445989048,Guernsey,,,2023-03-12T17:32:00,2023-03-14T08:43:00,,7443313919,eng,,football365.com,,,,,,,,,,,,,,,,,,,,,,,,,
165,/Event/7443313919/7443327709/7447444159,7447444159,Guernsey,UK,C4,2023-03-12T17:32:00,2023-03-15T03:10:00,C2,7443313919,eng,,mirror.co.uk,,,,,,,,,,,,,,,,,,,,EU,Eng,NATO,Christian,,
166,/Event/7443313919/7443330878,7443330878,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T17:35:00,,7443313919,eng,,football.london,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
167,/Event/7443313919/7443330878/7443355855,7443355855,,,,2023-03-12T17:35:00,2023-03-12T18:02:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
168,/Event/7443313919/7443330878/7443469063,7443469063,,,,2023-03-12T17:35:00,2023-03-12T20:04:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
169,/Event/7443313919/7443330878/7443872578,7443872578,,,,2023-03-12T17:35:00,2023-03-13T04:13:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
170,/Event/7443313919/7443330878/7444019925,7444019925,,,,2023-03-12T17:35:00,2023-03-13T06:32:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
171,/Event/7443313919/7443330878/7444068641,7444068641,,,,2023-03-12T17:35:00,2023-03-13T07:10:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
172,/Event/7443313919/7443330878/7444184894,7444184894,,,,2023-03-12T17:35:00,2023-03-13T08:34:00,,7443313919,eng,,ca.sports.yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,
173,/Event/7443313919/7443330878/7444206248,7444206248,,,,2023-03-12T17:35:00,2023-03-13T08:47:00,,7443313919,eng,,justarsenal.com,,,,,,,,,,,,,,,,,,,,,,,,,
174,/Event/7443313919/7443330878/7444214372,7444214372,,,,2023-03-12T17:35:00,2023-03-13T08:53:00,,7443313919,eng,,football365.com,,,,,,,,,,,,,,,,,,,,,,,,,
175,/Event/7443313919/7443330878/7444394844,7444394844,,,,2023-03-12T17:35:00,2023-03-13T10:47:00,,7443313919,eng,,talksport.com,,,,,,,,,,,,,,,,,,,,,,,,,
176,/Event/7443313919/7443330878/7444695572,7444695572,,,,2023-03-12T17:35:00,2023-03-13T13:49:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
177,/Event/7443313919/7443330878/7445404439,7445404439,,,,2023-03-12T17:35:00,2023-03-13T23:10:00,,7443313919,eng,,justarsenal.com,,,,,,,,,,,,,,,,,,,,,,,,,
178,/Event/7443313919/7443330878/7446072031,7446072031,,,,2023-03-12T17:35:00,2023-03-14T09:35:00,,7443313919,eng,,sportskeeda.com,,,,,,,,,,,,,,,,,,,,,,,,,
179,/Event/7443313919/7443330878/7446318852,7446318852,,,,2023-03-12T17:35:00,2023-03-14T12:03:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
180,/Event/7443313919/7443330878/7447003771,7447003771,,,,2023-03-12T17:35:00,2023-03-14T19:30:00,,7443313919,eng,,justarsenal.com,,,,,,,,,,,,,,,,,,,,,,,,,
181,/Event/7443313919/7443330878/7447281611,7447281611,,,,2023-03-12T17:35:00,2023-03-15T00:01:00,,7443313919,eng,,justarsenal.com,,,,,,,,,,,,,,,,,,,,,,,,,
182,/Event/7443313919/7443329717,7443329717,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T17:38:00,,7443313919,eng,,hjnews.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
183,/Event/7443313919/7443329717/7443458203,7443458203,,NG,C12,2023-03-12T17:38:00,2023-03-12T19:52:00,C5,7443313919,eng,,dailypost.ng,,,,,,,,,,,,,,,,,,,,AF,,,Muslim,AfCFTA,AU
184,/Event/7443313919/7443329717/7443476071,7443476071,,NG,C12,2023-03-12T17:38:00,2023-03-12T20:12:00,C5,7443313919,eng,,dailypost.ng,,,,,,,,,,,,,,,,,,,,AF,,,Muslim,AfCFTA,AU
185,/Event/7443313919/7443329717/7443483386,7443483386,,,,2023-03-12T17:38:00,2023-03-12T20:21:00,,7443313919,eng,,bobrtimes.com,,,,,,,,,,,,,,,,,,,,,,,,,
186,/Event/7443313919/7443329717/7443651274,7443651274,,,,2023-03-12T17:38:00,2023-03-12T23:56:00,,7443313919,eng,,telegraphindia.com,,,,,,,,,,,,,,,,,,,,,,,,,
187,/Event/7443313919/7443329717/7444107537,7444107537,,,,2023-03-12T17:38:00,2023-03-13T07:38:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
188,/Event/7443313919/7443329717/7445773771,7445773771,,,,2023-03-12T17:38:00,2023-03-14T06:08:00,,7443313919,eng,,dailycannon.com,,,,,,,,,,,,,,,,,,,,,,,,,
189,/Event/7443313919/7443329717/7445928678,7445928678,,,,2023-03-12T17:38:00,2023-03-14T08:03:00,,7443313919,eng,,justarsenal.com,,,,,,,,,,,,,,,,,,,,,,,,,
190,/Event/7443313919/7443329717/7445969942,7445969942,,UK,C4,2023-03-12T17:38:00,2023-03-14T08:30:00,C2,7443313919,eng,,metro.co.uk,,,,,,,,,,,,,,,,,,,,EU,Eng,NATO,Christian,,
191,/Event/7443313919/7443342022,7443342022,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T17:47:00,,7443313919,eng,,today.rtl.lu,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
192,/Event/7443313919/7443342022/7443452244,7443452244,,,,2023-03-12T17:47:00,2023-03-12T19:45:00,,7443313919,eng,,thezimbabwemail.com,,,,,,,,,,,,,,,,,,,,,,,,,
193,/Event/7443313919/7443342022/7444043914,7444043914,,,,2023-03-12T17:47:00,2023-03-13T06:51:00,,7443313919,eng,,givemesport.com,,,,,,,,,,,,,,,,,,,,,,,,,
194,/Event/7443313919/7443342022/7444237369,7444237369,,,,2023-03-12T17:47:00,2023-03-13T09:08:00,,7443313919,eng,,manchestereveningnews.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,
195,/Event/7443313919/7443342022/7445027298,7445027298,,,,2023-03-12T17:47:00,2023-03-13T17:26:00,,7443313919,eng,,dailycannon.com,,,,,,,,,,,,,,,,,,,,,,,,,
196,/Event/7443313919/7443347392,7443347392,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T17:53:00,,7443313919,eng,,sports.yahoo.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
197,/Event/7443313919/7443350524,7443350524,United-Kingdom,GH,C10,2023-03-12T17:19:00,2023-03-12T17:56:00,C16,7443313919,eng,Center,myjoyonline.com,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AF,,,Christian,AfCFTA,AU
198,/Event/7443313919/7443349817,7443349817,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T17:56:00,,7443313919,eng,,sportbible.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
199,/Event/7443313919/7443350840,7443350840,United-Kingdom,UK,C4,2023-03-12T17:19:00,2023-03-12T17:57:00,C2,7443313919,eng,,dailystar.co.uk,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
200,/Event/7443313919/7443350840/7444111021,7444111021,United-Kingdom,,,2023-03-12T17:57:00,2023-03-13T07:40:00,,7443313919,eng,,sportbible.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
201,/Event/7443313919/7443350840/7445967837,7445967837,United-Kingdom,,,2023-03-12T17:57:00,2023-03-14T08:29:00,,7443313919,eng,,football.london,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
202,/Event/7443313919/7443351518,7443351518,United-Kingdom,UK,C4,2023-03-12T17:19:00,2023-03-12T17:57:00,C2,7443313919,eng,,skysports.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
203,/Event/7443313919/7443351518/7444081212,7444081212,United-Kingdom,,,2023-03-12T17:57:00,2023-03-13T07:19:00,,7443313919,eng,,sportbible.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
204,/Event/7443313919/7443351518/7444201660,7444201660,United-Kingdom,,,2023-03-12T17:57:00,2023-03-13T08:45:00,,7443313919,eng,,ca.sports.yahoo.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
205,/Event/7443313919/7443354591,7443354591,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T18:01:00,,7443313919,eng,,sportstar.thehindu.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
206,/Event/7443313919/7443354591/7445817503,7445817503,,,,2023-03-12T18:01:00,2023-03-14T06:41:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
207,/Event/7443313919/7443355646,7443355646,United-Kingdom,FR,C14,2023-03-12T17:19:00,2023-03-12T18:02:00,C2,7443313919,eng,Public broadcaster,france24.com,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Fre,NATO,Christian,EU,
208,/Event/7443313919/7443368584,7443368584,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T18:14:00,,7443313919,eng,,sportskeeda.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
209,/Event/7443313919/7443379438,7443379438,United-Kingdom,UK,C4,2023-03-12T17:19:00,2023-03-12T18:25:00,C2,7443313919,eng,,reuters.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
210,/Event/7443313919/7443381349,7443381349,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T18:28:00,,7443313919,eng,,informationng.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
211,/Event/7443313919/7443381349/7444492277,7444492277,,,,2023-03-12T18:28:00,2023-03-13T11:45:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
212,/Event/7443313919/7443389746,7443389746,United-Kingdom,USA,C4,2023-03-12T17:19:00,2023-03-12T18:36:00,C2,7443313919,eng,,cbssports.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,Eng,NATO,Christian,NAFTA,
213,/Event/7443313919/7443396671,7443396671,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T18:43:00,,7443313919,eng,,sportsmole.co.uk,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
214,/Event/7443313919/7443396671/7447393805,7447393805,,,,2023-03-12T18:43:00,2023-03-15T02:10:00,,7443313919,eng,,football.london,,,,,,,,,,,,,,,,,,,,,,,,,
215,/Event/7443313919/7443408387,7443408387,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T18:57:00,,7443313919,eng,,sportskeeda.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
216,/Event/7443313919/7443409634,7443409634,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T18:58:00,,7443313919,eng,,urdupoint.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
217,/Event/7443313919/7443409360,7443409360,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T18:59:00,,7443313919,eng,,ca.sports.yahoo.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
218,/Event/7443313919/7443409360/7444541984,7444541984,,UK,C4,2023-03-12T18:59:00,2023-03-13T12:15:00,C2,7443313919,eng,Center-left,thesun.co.uk,ChatGPT,,,,,,,,,,,,,,,,,,,EU,Eng,NATO,Christian,,
219,/Event/7443313919/7443419083,7443419083,United-Kingdom,BH,,2023-03-12T17:19:00,2023-03-12T19:09:00,C13,7443313919,eng,Pro-government,bna.bh,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,AS,Ara,,Muslim,,AL
220,/Event/7443313919/7443422638,7443422638,United-Kingdom,USA,C4,2023-03-12T17:19:00,2023-03-12T19:12:00,C2,7443313919,eng,,theathletic.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,Eng,NATO,Christian,NAFTA,
221,/Event/7443313919/7443422638/7444362491,7444362491,United-States,,,2023-03-12T19:12:00,2023-03-13T10:26:00,,7443313919,eng,,sportskeeda.com,,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,,,,,,
222,/Event/7443313919/7443422638/7444553102,7444553102,United-States,UK,C4,2023-03-12T19:12:00,2023-03-13T12:22:00,C2,7443313919,eng,Center-left,dailymail.co.uk,ChatGPT,best,best,best,best,average,high,high,best,best,low,best,high,best,best,low,average,best,low,EU,Eng,NATO,Christian,,
223,/Event/7443313919/7443425413,7443425413,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T19:15:00,,7443313919,eng,,thecitizenng.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
224,/Event/7443313919/7443431402,7443431402,United-Kingdom,UK,C4,2023-03-12T17:19:00,2023-03-12T19:21:00,C2,7443313919,eng,,morningstaronline.co.uk,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
225,/Event/7443313919/7443435961,7443435961,United-Kingdom,UK,C4,2023-03-12T17:19:00,2023-03-12T19:26:00,C2,7443313919,eng,Center-left,dailymail.co.uk,ChatGPT,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
226,/Event/7443313919/7443435986,7443435986,United-Kingdom,UK,C4,2023-03-12T17:19:00,2023-03-12T19:26:00,C2,7443313919,eng,,goal.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,EU,Eng,NATO,Christian,,
227,/Event/7443313919/7443435986/7444533640,7444533640,United-Kingdom,,,2023-03-12T19:26:00,2023-03-13T12:10:00,,7443313919,eng,,justarsenal.com,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
228,/Event/7443313919/7443435986/7445103753,7445103753,United-Kingdom,,,2023-03-12T19:26:00,2023-03-13T18:25:00,,7443313919,eng,,football.london,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
229,/Event/7443313919/7443438165,7443438165,United-Kingdom,,,2023-03-12T17:19:00,2023-03-12T19:29:00,,7443313919,eng,,thesun.ie,,best,best,best,best,best,high,high,best,best,high,best,high,best,best,low,best,best,low,,,,,,
