,path,name,continent,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,economicblocs,linguisticblocs,militarydefenseblocs,politicalregionalblocs,religions,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance
30,/Event/7443629139/7443929302/7444069060/7447636748,7447636748,AS,IN,C18,2023-03-13T07:10:00,2023-03-15T06:20:00,C17,7443629139,eng,?,econotimes.com,?,?,?,?,?,Hindu,,,,,,,,,,,,,,,,,,
31,/Event/7443629139/7444018659,7444018659,,,,2023-03-12T23:26:00,2023-03-13T06:31:00,,7443629139,eng,,urdupoint.com,,,,,,,,,,,,,,,,,,,,,,,,
32,/Event/7443629139/7444137534,7444137534,AS,PH,C18,2023-03-12T23:26:00,2023-03-13T08:00:00,C18,7443629139,eng,?,manilatimes.net,?,ASEAN,?,?,?,Christian,,,,,,,,,,,,,,,,,,
33,/Event/7443629139/7444399057,7444399057,,,,2023-03-12T23:26:00,2023-03-13T10:50:00,,7443629139,eng,,guardian.ng,,,,,,,,,,,,,,,,,,,,,,,,
34,/Event/7443629139/7444958037,7444958037,AS,TW,C16,2023-03-12T23:26:00,2023-03-13T16:39:00,C2,7443629139,eng,?,taipeitimes.com,?,?,?,?,?,Folk religion,,,,,,,,,,,,,,,,,,
35,/Event/7443629139/7445168267,7445168267,AS,BD,C20,2023-03-12T23:26:00,2023-03-13T19:18:00,C5,7443629139,eng,?,thedailystar.net,?,?,?,?,?,Muslim,,,,,,,,,,,,,,,,,,
36,/Event/7443629139/7445451964,7445451964,AU,NZ,C4,2023-03-12T23:26:00,2023-03-14T00:08:00,C2,7443629139,eng,?,citizen.co.za,?,?,Eng,?,PIF,Irreligion,,,,,,,,,,,,,,,,,,
37,/Event/7443629139/7446613742,7446613742,,,,2023-03-12T23:26:00,2023-03-14T15:00:00,,7443629139,eng,,rfi.fr,,,,,,,,,,,,,,,,,,,,,,,,
38,/Event/7443629139/7447310512,7447310512,AS,KH,?,2023-03-12T23:26:00,2023-03-15T00:36:00,C11,7443629139,eng,?,khmertimeskh.com,?,ASEAN,?,?,?,Buddhist,,,,,,,,,,,,,,,,,,
39,/Event/7443628898,7443628898,,,,2023-03-12T23:26:00,2023-03-12T23:26:00,,0,eng,,digitaljournal.com,,,,,,,,,,,,,,,,,,,,,,,,
40,/Event/7443644237,7443644237,AS,SA,C15,2023-03-12T23:46:00,2023-03-12T23:46:00,C9,0,eng,?,english.alarabiya.net,?,?,Ara,?,AL,Muslim,55,64,43,82,56,48,14,56,75,27,54,43,138,163,72,98,105,64
41,/Event/7443644237/7444735971,7444735971,,,,2023-03-12T23:46:00,2023-03-13T14:13:00,,7443644237,eng,,dohanews.co,,,,,,,55,64,43,82,56,48,14,56,75,27,54,43,138,163,72,98,105,64
42,/Event/7443656632,7443656632,EU,UK,C4,2023-03-13T00:03:00,2023-03-13T00:03:00,C2,0,eng,Centre-Left,theguardian.com,ChatGPT,?,Eng,NATO,?,Christian,15,14,10,15,34,89,69,10,9,51,12,66,22,17,35,21,15,35
43,/Event/7443656632/7443660802,7443660802,,,,2023-03-13T00:03:00,2023-03-13T00:15:00,,7443656632,eng,,ca.sports.yahoo.com,,,,,,,15,14,10,15,34,89,69,10,9,51,12,66,22,17,35,21,15,35
44,/Event/7443656632/7444145130,7444145130,AS,IN,C18,2023-03-13T00:03:00,2023-03-13T08:06:00,C17,7443656632,eng,?,firstpost.com,?,?,?,?,?,Hindu,15,14,10,15,34,89,69,10,9,51,12,66,22,17,35,21,15,35
45,/Event/7443656632/7444145130/7444689775,7444689775,AS,IN,C18,2023-03-13T08:06:00,2023-03-13T13:46:00,C17,7443656632,eng,Pro-business,thehindubusinessline.com,https:en.wikipedia.orgwikiBusiness_Line,?,?,?,?,Hindu,89,106,39,54,112,48,26,70,125,51,84,56,161,112,77,138,124,40
46,/Event/7443656632/7444779832,7444779832,,,,2023-03-13T00:03:00,2023-03-13T14:42:00,,7443656632,eng,,devdiscourse.com,,,,,,,15,14,10,15,34,89,69,10,9,51,12,66,22,17,35,21,15,35
47,/Event/7443656632/7444779832/7444790760,7444790760,,,,2023-03-13T14:42:00,2023-03-13T14:50:00,,7443656632,eng,,latestly.com,,,,,,,,,,,,,,,,,,,,,,,,
48,/Event/7443656632/7444779832/7444874097,7444874097,AS,IN,C18,2023-03-13T14:42:00,2023-03-13T15:41:00,C17,7443656632,eng,?,deccanherald.com,?,?,?,?,?,Hindu,,,,,,,,,,,,,,,,,,
49,/Event/7443656632/7444779832/7444918557,7444918557,AS,IN,C18,2023-03-13T14:42:00,2023-03-13T16:11:00,C17,7443656632,eng,?,ndtv.com,?,?,?,?,?,Hindu,,,,,,,,,,,,,,,,,,
50,/Event/7443656632/7444779832/7448005887,7448005887,,,,2023-03-13T14:42:00,2023-03-15T10:31:00,,7443656632,eng,,therussophile.org,,,,,,,,,,,,,,,,,,,,,,,,
51,/Event/7443656632/7444835974,7444835974,AS,IN,C18,2023-03-13T00:03:00,2023-03-13T15:17:00,C17,7443656632,eng,?,economictimes.indiatimes.com,?,?,?,?,?,Hindu,15,14,10,15,34,89,69,10,9,51,12,66,22,17,35,21,15,35
52,/Event/7443656632/7444990735,7444990735,AS,IN,C18,2023-03-13T00:03:00,2023-03-13T17:01:00,C17,7443656632,eng,fiscally-conservative-socially-liberal,livemint.com,https:en.wikipedia.orgwikiMint_(newspaper),?,?,?,?,Hindu,15,14,10,15,34,89,69,10,9,51,12,66,22,17,35,21,15,35
53,/Event/7443656632/7445030121,7445030121,,,,2023-03-13T00:03:00,2023-03-13T17:28:00,,7443656632,eng,,bqprime.com,,,,,,,15,14,10,15,34,89,69,10,9,51,12,66,22,17,35,21,15,35
54,/Event/7443656632/7446013508,7446013508,,,,2023-03-13T00:03:00,2023-03-14T08:59:00,,7443656632,eng,,asianlite.com,,,,,,,15,14,10,15,34,89,69,10,9,51,12,66,22,17,35,21,15,35
55,/Event/7443656632/7447018048,7447018048,,,,2023-03-13T00:03:00,2023-03-14T19:43:00,,7443656632,eng,,gg2.net,,,,,,,15,14,10,15,34,89,69,10,9,51,12,66,22,17,35,21,15,35
56,/Event/7443711199,7443711199,,,,2023-03-13T01:08:00,2023-03-13T01:08:00,,0,eng,,rferl.org,,,,,,,,,,,,,,,,,,,,,,,,
57,/Event/7443711199/7444432130,7444432130,EU,FR,C14,2023-03-13T01:08:00,2023-03-13T11:09:00,C2,7443711199,eng,?,euronews.com,?,EU,Fre,NATO,?,Christian,,,,,,,,,,,,,,,,,,
58,/Event/7443711199/7444432130/7444792858,7444792858,AS,IN,C18,2023-03-13T11:09:00,2023-03-13T14:50:00,C17,7443711199,eng,?,republicworld.com,?,?,?,?,?,Hindu,30,28,18,21,20,71,48,18,20,63,16,43,14,28,68,38,43,86
59,/Event/7443711199/7444903614,7444903614,,,,2023-03-13T01:08:00,2023-03-13T16:01:00,,7443711199,eng,,oilprice.com,,,,,,,,,,,,,,,,,,,,,,,,
60,/Event/7443730950,7443730950,,,,2023-03-13T01:30:00,2023-03-13T01:30:00,,0,eng,,tass.com,,,,,,,,,,,,,,,,,,,,,,,,
61,/Event/7444055692,7444055692,AS,QA,C19,2023-03-13T07:00:00,2023-03-13T07:00:00,C9,0,eng,Generally considered to have a pro-Qatari government and Arab nationalist perspective,aljazeera.com,ChatGPT,?,Ara,?,AL,Muslim,13,60,26,47,38,25,0,43,48,0,36,55,134,149,93,23,51,80
62,/Event/7444055692/7444469504,7444469504,,,,2023-03-13T07:00:00,2023-03-13T11:31:00,,7444055692,eng,,en.haberler.com,,,,,,,13,60,26,47,38,25,0,43,48,0,36,55,134,149,93,23,51,80
63,/Event/7444055380,7444055380,AS,IN,C18,2023-03-13T07:00:00,2023-03-13T07:00:00,C17,0,eng,?,news.abplive.com,?,?,?,?,?,Hindu,89,106,39,54,112,48,26,70,125,51,84,56,161,112,77,138,124,40
64,/Event/7444092920,7444092920,,,,2023-03-13T07:27:00,2023-03-13T07:27:00,,0,eng,,themoscowtimes.com,,,,,,,,,,,,,,,,,,,,,,,,
65,/Event/7444092920/7444862384,7444862384,,,,2023-03-13T07:27:00,2023-03-13T15:33:00,,7444092920,eng,,financialpost.com,,,,,,,,,,,,,,,,,,,,,,,,
66,/Event/7444327003,7444327003,AS,IN,C18,2023-03-13T10:06:00,2023-03-13T10:06:00,C17,0,eng,?,thehindu.com,?,?,?,?,?,Hindu,89,106,39,54,112,48,26,70,125,51,84,56,161,112,77,138,124,40
67,/Event/7444327003/7444772886,7444772886,AS,IN,C18,2023-03-13T10:06:00,2023-03-13T14:37:00,C17,7444327003,eng,Center-left,indianexpress.com,ChatGPT,?,?,?,?,Hindu,89,106,39,54,112,48,26,70,125,51,84,56,161,112,77,138,124,40
68,/Event/7444327003/7444772886/7446031033,7446031033,AS,IN,C18,2023-03-13T14:37:00,2023-03-14T09:10:00,C17,7444327003,eng,Center-left,scroll.in,ChatGPT,?,?,?,?,Hindu,89,106,39,54,112,48,26,70,125,51,84,56,161,112,77,138,124,40
69,/Event/7444327003/7444772886/7446031033/7447735886,7447735886,AS,IN,C18,2023-03-14T09:10:00,2023-03-15T07:37:00,C17,7444327003,eng,?,timesnownews.com,?,?,?,?,?,Hindu,89,106,39,54,112,48,26,70,125,51,84,56,161,112,77,138,124,40
70,/Event/7444454647,7444454647,,USA,C4,2023-03-13T11:22:00,2023-03-13T11:22:00,C2,0,eng,?,bloomberg.com,?,NAFTA,Eng,NATO,?,Christian,16,20,3,23,69,91,68,17,29,26,4,62,28,29,40,69,9,46
71,/Event/7444454647/7444458696,7444458696,,,,2023-03-13T11:22:00,2023-03-13T11:24:00,,7444454647,eng,,bnnbloomberg.ca,,,,,,,16,20,3,23,69,91,68,17,29,26,4,62,28,29,40,69,9,46
72,/Event/7444454647/7444486733,7444486733,AS,IN,C18,2023-03-13T11:22:00,2023-03-13T11:42:00,C17,7444454647,eng,?,hindustantimes.com,?,?,?,?,?,Hindu,16,20,3,23,69,91,68,17,29,26,4,62,28,29,40,69,9,46
73,/Event/7444454647/7445698203,7445698203,AS,IN,C18,2023-03-13T11:22:00,2023-03-14T04:58:00,C17,7444454647,eng,?,ndtv.com,?,?,?,?,?,Hindu,16,20,3,23,69,91,68,17,29,26,4,62,28,29,40,69,9,46
74,/Event/7444454647/7446100659,7446100659,AS,IN,C18,2023-03-13T11:22:00,2023-03-14T09:54:00,C17,7444454647,eng,?,news.abplive.com,?,?,?,?,?,Hindu,16,20,3,23,69,91,68,17,29,26,4,62,28,29,40,69,9,46
75,/Event/7444469213,7444469213,,USA,C4,2023-03-13T11:31:00,2023-03-13T11:31:00,C2,0,eng,?,usanews.net,?,NAFTA,Eng,NATO,?,Christian,16,20,3,23,69,91,68,17,29,26,4,62,28,29,40,69,9,46
76,/Event/7444469213/7446032459,7446032459,,USA,C4,2023-03-13T11:31:00,2023-03-14T09:11:00,C2,7444469213,eng,?,usanews.net,?,NAFTA,Eng,NATO,?,Christian,16,20,3,23,69,91,68,17,29,26,4,62,28,29,40,69,9,46
77,/Event/7444489306,7444489306,AS,IN,C18,2023-03-13T11:43:00,2023-03-13T11:43:00,C17,0,eng,?,financialexpress.com,?,?,?,?,?,Hindu,89,106,39,54,112,48,26,70,125,51,84,56,161,112,77,138,124,40
78,/Event/7444489306/7446121523,7446121523,AS,IN,C18,2023-03-13T11:43:00,2023-03-14T10:06:00,C17,7444489306,eng,?,newsable.asianetnews.com,?,?,?,?,?,Hindu,89,106,39,54,112,48,26,70,125,51,84,56,161,112,77,138,124,40
79,/Event/7444652270,7444652270,,USA,C4,2023-03-13T13:22:00,2023-03-13T13:22:00,C2,0,eng,?,sandiegouniontribune.com,?,NAFTA,Eng,NATO,?,Christian,16,20,3,23,69,91,68,17,29,26,4,62,28,29,40,69,9,46
80,/Event/7444652270/7444671884,7444671884,,,,2023-03-13T13:22:00,2023-03-13T13:37:00,,7444652270,eng,,msn.com,,,,,,,16,20,3,23,69,91,68,17,29,26,4,62,28,29,40,69,9,46
81,/Event/7444652270/7444696567,7444696567,EU,UK,C4,2023-03-13T13:22:00,2023-03-13T13:50:00,C2,7444652270,eng,?,dailymail.co.uk,?,?,Eng,NATO,?,Christian,16,20,3,23,69,91,68,17,29,26,4,62,28,29,40,69,9,46
82,/Event/7444652270/7444703897,7444703897,,,,2023-03-13T13:22:00,2023-03-13T13:57:00,,7444652270,eng,,kion546.com,,,,,,,16,20,3,23,69,91,68,17,29,26,4,62,28,29,40,69,9,46
83,/Event/7444716665,7444716665,,,,2023-03-13T14:02:00,2023-03-13T14:02:00,,0,eng,,english.news.cn,,,,,,,,,,,,,,,,,,,,,,,,
84,/Event/7444716665/7444718808,7444718808,,,,2023-03-13T14:02:00,2023-03-13T14:04:00,,7444716665,eng,,nampa.org,,,,,,,,,,,,,,,,,,,,,,,,
85,/Event/7444716665/7444954815,7444954815,,,,2023-03-13T14:02:00,2023-03-13T16:36:00,,7444716665,eng,,northernirelandnews.com,,,,,,,,,,,,,,,,,,,,,,,,
86,/Event/7444716665/7445347000,7445347000,,,,2023-03-13T14:02:00,2023-03-13T22:05:00,,7444716665,eng,,canindia.com,,,,,,,,,,,,,,,,,,,,,,,,
87,/Event/7444716665/7445356022,7445356022,,,,2023-03-13T14:02:00,2023-03-13T22:13:00,,7444716665,eng,,socialnews.xyz,,,,,,,,,,,,,,,,,,,,,,,,
88,/Event/7444736914,7444736914,AS,RU,C16,2023-03-13T14:14:00,2023-03-13T14:14:00,C12,0,eng,"State-owned, Pro-Kremlin",rt.com,ChatGPT,?,?,CSTO,CIS,Christian,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
89,/Event/7444736914/7444764938,7444764938,,,,2023-03-13T14:14:00,2023-03-13T14:32:00,,7444736914,eng,,northernirelandnews.com,,,,,,,41,23,97,111,84,39,20,85,68,81,60,36,76,140,93,139,54,95
90,/Event/7444919900,7444919900,AS,IN,C18,2023-03-13T16:11:00,2023-03-13T16:11:00,C17,0,eng,?,timesofindia.indiatimes.com,?,?,?,?,?,Hindu,89,106,39,54,112,48,26,70,125,51,84,56,161,112,77,138,124,40
91,/Event/7444919900/7446118616,7446118616,AS,IN,C18,2023-03-13T16:11:00,2023-03-14T10:04:00,C17,7444919900,eng,?,timesofindia.indiatimes.com,?,?,?,?,?,Hindu,89,106,39,54,112,48,26,70,125,51,84,56,161,112,77,138,124,40
92,/Event/7444919900/7446245359,7446245359,AS,IN,C18,2023-03-13T16:11:00,2023-03-14T11:19:00,C17,7444919900,eng,?,zeenews.india.com,?,?,?,?,?,Hindu,89,106,39,54,112,48,26,70,125,51,84,56,161,112,77,138,124,40
93,/Event/7444919900/7447874041,7447874041,AS,IN,C18,2023-03-13T16:11:00,2023-03-15T09:08:00,C17,7444919900,eng,?,timesnownews.com,?,?,?,?,?,Hindu,89,106,39,54,112,48,26,70,125,51,84,56,161,112,77,138,124,40
94,/Event/7445163871,7445163871,AS,IN,C18,2023-03-13T19:15:00,2023-03-13T19:15:00,C17,0,eng,Independent,greaterkashmir.com,https:en.wikipedia.orgwikiGreater_Kashmir,?,?,?,?,Hindu,89,106,39,54,112,48,26,70,125,51,84,56,161,112,77,138,124,40
95,/Event/7445163871/7446046704,7446046704,,,,2023-03-13T19:15:00,2023-03-14T09:18:00,,7445163871,eng,,axios.com,,,,,,,89,106,39,54,112,48,26,70,125,51,84,56,161,112,77,138,124,40
96,/Event/7445189017,7445189017,AS,IN,C18,2023-03-13T19:38:00,2023-03-13T19:38:00,C17,0,eng,?,hindustantimes.com,?,?,?,?,?,Hindu,89,106,39,54,112,48,26,70,125,51,84,56,161,112,77,138,124,40
97,/Event/7445189017/7446320234,7446320234,,,,2023-03-13T19:38:00,2023-03-14T12:05:00,,7445189017,eng,,businessworld.in,,,,,,,89,106,39,54,112,48,26,70,125,51,84,56,161,112,77,138,124,40
98,/Event/7445329694,7445329694,,,,2023-03-13T21:47:00,2023-03-13T21:47:00,,0,eng,,telegraphindia.com,,,,,,,,,,,,,,,,,,,,,,,,
99,/Event/7445329694/7445738282,7445738282,,,,2023-03-13T21:47:00,2023-03-14T05:36:00,,7445329694,eng,,mynews.in,,,,,,,,,,,,,,,,,,,,,,,,
100,/Event/7445522690,7445522690,AS,CN,C18,2023-03-14T01:32:00,2023-03-14T01:32:00,C9,0,eng,Chinese Communist Party (CCP),chinadaily.com.cn,ChatGPT,?,?,?,?,Irreligion,24,56,38,74,5,20,24,64,46,87,43,66,139,162,80,86,31,30
101,/Event/7445522690/7445573624,7445573624,AS,CN,C18,2023-03-14T01:32:00,2023-03-14T02:35:00,C9,7445522690,eng,?,china.org.cn,?,?,?,?,?,Irreligion,24,56,38,74,5,20,24,64,46,87,43,66,139,162,80,86,31,30
102,/Event/7445614703,7445614703,AS,IN,C18,2023-03-14T03:25:00,2023-03-14T03:25:00,C17,0,eng,?,newindianexpress.com,?,?,?,?,?,Hindu,89,106,39,54,112,48,26,70,125,51,84,56,161,112,77,138,124,40
103,/Event/7446159496,7446159496,,,,2023-03-14T10:28:00,2023-03-14T10:28:00,,0,eng,,msn.com,,,,,,,,,,,,,,,,,,,,,,,,
104,/Event/7446159496/7446165624,7446165624,,,,2023-03-14T10:28:00,2023-03-14T10:32:00,,7446159496,eng,,ca.sports.yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,
105,/Event/7446159496/7446165624/7448359020,7448359020,AS,IN,C18,2023-03-14T10:32:00,2023-03-15T13:58:00,C17,7446159496,eng,fiscally-conservative-socially-liberal,livemint.com,https:en.wikipedia.orgwikiMint_(newspaper),?,?,?,?,Hindu,,,,,,,,,,,,,,,,,,
106,/Event/7446159496/7446589406,7446589406,AF,KE,C20,2023-03-14T10:28:00,2023-03-14T14:45:00,C17,7446159496,eng,?,the-star.co.ke,?,AfCFTA,?,?,AU,Christian,,,,,,,,,,,,,,,,,,
107,/Event/7447716979,7447716979,,,,2023-03-15T07:22:00,2023-03-15T07:22:00,,0,eng,,nationalpost.com,,,,,,,,,,,,,,,,,,,,,,,,
108,/Event/7447716979/7447719232,7447719232,,,,2023-03-15T07:22:00,2023-03-15T07:24:00,,7447716979,eng,,wowktv.com,,,,,,,,,,,,,,,,,,,,,,,,
109,/Event/7447716979/7447719232/7447721393,7447721393,,,,2023-03-15T07:24:00,2023-03-15T07:26:00,,7447716979,eng,,wral.com,,,,,,,,,,,,,,,,,,,,,,,,
110,/Event/7447716979/7447719232/7447721233,7447721233,,USA,C4,2023-03-15T07:24:00,2023-03-15T07:26:00,C2,7447716979,eng,?,beaumontenterprise.com,?,NAFTA,Eng,NATO,?,Christian,,,,,,,,,,,,,,,,,,
111,/Event/7447716979/7447719232/7447735492,7447735492,,USA,C4,2023-03-15T07:24:00,2023-03-15T07:36:00,C2,7447716979,eng,?,timesdaily.com,?,NAFTA,Eng,NATO,?,Christian,,,,,,,,,,,,,,,,,,
112,/Event/7447716979/7447719232/7447743525,7447743525,,USA,C4,2023-03-15T07:24:00,2023-03-15T07:42:00,C2,7447716979,eng,?,eagletribune.com,?,NAFTA,Eng,NATO,?,Christian,,,,,,,,,,,,,,,,,,
113,/Event/7447716979/7447726695,7447726695,,,,2023-03-15T07:22:00,2023-03-15T07:30:00,,7447716979,eng,,sports.yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,
